ID,Is_Lead
LW93KJMZ,0.5588870926024224
9AR5FBSQ,0.4991115299903444
FHLWDMRV,0.1331326237082878
EON5DCWD,0.8895433018938825
J8UXTMYV,0.336285712612166
IXBW5HZH,0.08807824819467061
LDHQB458,0.2561916846549594
GNHTIKF3,0.1116533548707803
8NO22KTE,0.05696094453967606
SGJFSSJK,0.5356482099655159
TD8D3NDD,0.11006991667855949
8RQ27JGU,0.47584119655900453
A8GKBMBO,0.40533712910573527
ODVMNUDE,0.5588991569861581
EA5CRL7L,0.09624865402215398
6UI7RPCH,0.3491800846491913
7BJYM94L,0.09601031309420897
X3PZJF7F,0.5499962031768261
YCSSMPV7,0.5443638721012094
4EV9VXL8,0.4019894838758588
IPNJFQTY,0.33638450805571396
XPWNJRJC,0.059678367116793904
3WHNSBRB,0.4701611375629995
U245YKM8,0.08348982493028545
68EFFKBB,0.9222992308774658
NEUII7AB,0.8799901819864836
F7CSLYWT,0.11203785504924123
5EOMOZHG,0.5234995495931362
6CYUTUFN,0.3994693265360747
K7YUC8LF,0.39099058152980143
LSMCXMXA,0.10483783406203595
AALPBPBP,0.1808553426618565
ZPX6VOH2,0.2594079886092058
CDBFWQGM,0.35305243981883044
JUQ76NJV,0.44931403990873503
QHE7UULR,0.10849061125322035
JRMNMZJA,0.11241329039415637
GZ4EZZFX,0.4033332694705874
9L9JFIAR,0.6780972615316515
GTOE4RN4,0.20594020497468837
CUYE7ST4,0.4128172234820579
FFM6DHEA,0.5344567750423111
5XUK7XLZ,0.5397001812360979
4HTGJEEZ,0.10483696564489063
RWYBAMRG,0.16986320107886468
RQZGBGGN,0.551602375697321
ITVSUTU9,0.511065327291397
6UMDX7NQ,0.5177580840069236
4IVKAFYY,0.5365749831553859
ZKYOSQEU,0.6307384098476142
9JYXIDL4,0.9300699341008489
XNURWQBT,0.13405937829370448
HVNIJFQC,0.10023050748451152
CGGVBJKZ,0.9714819818901519
JO9DV3NY,0.48061063747006627
EYENUQR9,0.44504023446609736
FPU4ZI8H,0.34661294343788746
2MALVTY4,0.12014228869764434
QN4REV7D,0.10128921766578347
27F5ZEQA,0.4692056582166702
MKJUE4K2,0.2529474461909163
4ECWF4DN,0.10476620734988444
KWBJAQMY,0.15984956183342924
3YAW8OEY,0.13209019780221548
ZHHFH7H9,0.0987488942410924
BO2822VM,0.1108278438579899
NQZUPVUA,0.079781467489883
MUT2PZ7T,0.4309765663037575
2MFKPCPS,0.533653263303972
4RLVOVMJ,0.6953082110029951
JISGN7XF,0.18738525249396312
NNOFHDAC,0.09084865128410755
ODE23CPW,0.04672782297950707
ZNTYNFME,0.30838044674024406
NQM48VKU,0.13043532392649027
DGVBCYY7,0.08786734934089863
9F38NUKC,0.4229826742611396
3Z7KCIZS,0.07666058233354489
ERAX3STD,0.15783872007165975
N9TCDYYG,0.11087555291868986
R4UMWUZK,0.3429428669371945
CPERTJBJ,0.13607677221531114
4XK5BMA9,0.040442308767654846
2PKDM5B2,0.052209712535255116
SW5GTHZN,0.44423262975779326
ATJAEQCJ,0.4595955074804819
NHNXBSFY,0.4250955993360486
NRGYTYZJ,0.05837672451116895
UZNABWAT,0.10592551791948984
CVP3VZN5,0.22600538966819844
JEAYZXKC,0.10932567520564485
87LFEVTZ,0.3056010522411438
N7ZEJ2CQ,0.09509109362653838
AQT3ADAP,0.19060693007467636
WC8ROKF8,0.1144149623335515
D9HWEXEV,0.4914654567783062
MMHWGZCN,0.09817174430057977
YKCAQFHU,0.2816403982058051
NDPFBA9X,0.38667723689564754
3T6C7AEA,0.5554812806101636
GZWB38J9,0.07387343178919263
OFTXYNYQ,0.11045043478068359
QYZQIXBJ,0.3797115272997481
N7PJT5HO,0.1729993259895124
JP2PNX9X,0.23671458016621197
N3FUZDIH,0.11374462955353232
UXKAVBLS,0.05028587174224195
G24JWDKS,0.11242095719616994
HQOKKQVX,0.18216537164216873
HTXFVZZG,0.20618341552329028
3TJKVA4J,0.08686828071811725
CRGS7FPX,0.1434621846279322
BTRJTMR3,0.13522353250585456
ERLPQML7,0.05407136054364855
9FDFXYAW,0.4964750430361716
MEEKFDZZ,0.10323774075540836
ZGY8ETLW,0.5122107733264077
AXVUJHT9,0.06134273014164244
35ILRW7D,0.5212415664318147
DR2U5JQX,0.556454658479277
WHZ7CEY6,0.5892464365963634
UCPMS2KF,0.12262586815457713
HB6MJHDN,0.38121832399830113
7NWFPJ2X,0.415647082463491
4QXD6K4K,0.48163261997157714
D6H3RTAZ,0.19935243261922114
L67WSXUY,0.41891650959083304
IXHVY78L,0.23209326677204203
H6KE88O6,0.3908654867173006
EAPKN7G8,0.970247876434488
GQXJSFJE,0.3820852901914136
BVHSRABV,0.19657524681128283
DUY76GFX,0.46874416763714105
O7H9KPSD,0.42670830191866294
6EDBA5AN,0.29314714432227834
V24CAXFM,0.3014124535920762
SERPSAWP,0.050353208392900584
H47QYY5K,0.2786408687787681
5TYQNFPE,0.4190565795770678
HGDB7KMR,0.5281312445448887
DWH8Q2S3,0.5665094535014387
USNBQZAK,0.08821190029074479
I89VR4AB,0.3542150888453949
ATZVVXWJ,0.47491880513552587
HOKP6ZTS,0.19768332896874047
ZDKT2SSW,0.21937070399580355
DK5HJYQE,0.17760881822566785
ABKW7FGW,0.3955309574679469
BCSW3W7T,0.08631210191847671
6T4VNEWD,0.5671951047198358
XBALBNYB,0.39701808489992896
NWMJR3W5,0.10289667572343011
Q5BJ4ULE,0.10218228661636677
DOFSPEWD,0.5349810965951415
ANX8FUBJ,0.09604945389009407
KPR67SVO,0.04931632982472835
44EV7IJE,0.11162211744828254
VZEK4IOK,0.5186972567091033
CZMKWRQN,0.1292575125470741
VGQUQLXT,0.21045182047789615
MS6GASNJ,0.12001283054543765
4ENG9TKV,0.28734334640955805
UHRRWLGR,0.16969670525575375
APFSHZYP,0.12063159654572614
M7MURWXC,0.5683628395299951
3EOATQBT,0.08775575728633046
MDZG7EZX,0.11235647932568163
QZ6LSSTB,0.23764317102956026
Y7EEZYYS,0.5478904919123682
RYKLU6HL,0.08515389159777569
CWQ8OAQ8,0.1644602235609672
WSFUNE28,0.5158792195801567
9PFQKPRB,0.1001461885865551
MCLXWKBC,0.08390748225824333
NWDXDZEN,0.3175752104537393
EBLDBRDR,0.36338639714089577
CJRW5JYT,0.34432798599499015
CMMKRNUZ,0.5659304861049969
EATPTPY3,0.09378007622792214
J5AGUF6Q,0.3202872001840697
8WYO2BBG,0.48575220138968034
9EPXIMZB,0.13062735030104128
UZERUG9W,0.2966461941992648
QEQ79QUC,0.30960319927515084
ZNHVE7QZ,0.46332040935295876
PU3J43GY,0.38412759960956533
HWDBXAUK,0.11526686936743095
W74BHIAD,0.2148583780506566
MGLDAPOA,0.10360776740444133
BYFCPDX5,0.3660837834751918
S2QDUDEJ,0.9663866754903888
HBYRWBWL,0.04924598266203081
8CIAWHWZ,0.1848608925103787
ZFYFFXT5,0.4293568817457114
UGIADHRB,0.43778935775559574
JDDGRBSU,0.3037608600599947
NBS2LTYW,0.44374541873708595
DBKM3FRW,0.47201278775254474
GLBHRXKB,0.08624432801295163
9WDPTNCN,0.057384894814107315
NVVVFQ9U,0.30517879473146914
6AT635HW,0.13128429634305586
HPHDI6NN,0.11060017670394334
CPNAGJ95,0.09259069533351905
FY6AFNCK,0.9371570336695861
KWQAVZOE,0.4266820633411156
HGBDE3LM,0.5894153908940459
SYKEB6EV,0.19970541544119666
9BROJWWS,0.49982374624299153
CG8DGVAV,0.6393627252865656
H7MT8CNK,0.3341757219162994
GJVVWNKN,0.3206297606899392
FXWTMJDG,0.14594177573459077
OSNGFACM,0.2496916097285237
PBFT55CF,0.9505642282176815
4P8GFHSL,0.07812520402847681
9ZZ4F4XF,0.3438970637173233
CN4YERMU,0.38598846395311215
8TUDLTWK,0.23162182512732057
USFZPY7Z,0.04745405697346862
VBJXREA8,0.07949862198176859
9LBNXHQ2,0.1929390547382452
PY6HCDWF,0.0969500289685651
9VJMJR6X,0.34342252833853093
4GAEJIQO,0.10284197057728597
F34SD6YQ,0.30061904158131997
HZ3BZVH6,0.18269724849391522
9WVBAWEY,0.27491460359768766
BPNYRSEH,0.0874192995033402
7OGHEHO3,0.2473000756916182
LRJZMHFT,0.10252603139413602
PCHQW72T,0.6109418100597811
BFJQGRFT,0.46614255903931684
UVJ6UYBF,0.37157887289378416
LRVO7MCH,0.23652557446174377
EAOF4EYO,0.4262597992290486
5HPCBEQQ,0.2827649306100742
8FJBKABE,0.11565999066868927
27J5UDAU,0.08627648610835663
4MAT9RSM,0.590721863301764
SBDGZSY9,0.33105036879597216
HPYN9M2Z,0.20053480005646002
G7D2BESM,0.4044583992962154
TWN7YQPN,0.1285666319762569
BJRGMNFZ,0.15564737419100289
9HFPJV3S,0.31492670223583236
6WKJAUAG,0.1164216527301696
BZUANVCU,0.6614996447439688
NYWLDSFZ,0.6231537560153466
LTW8JGAZ,0.10259590948248695
IMDQJUTW,0.1849852217036571
AVHZRCH8,0.6469596004572634
LTSDWAVT,0.10485158861362594
9WVKLADB,0.6086527750421675
GXDSQJS2,0.07812520402847681
4IHXKUNA,0.36852256099788694
BTYDUQPC,0.1112993796777569
BKCNFM72,0.1471523645040434
UMVSSZ9N,0.2047567251105585
N2STVKOI,0.11022600326259423
ZZJQB3EY,0.5495354272293835
FZJK9GH7,0.33536995767301947
NTIWWNVB,0.08285158202375739
NBCRWUBE,0.5049757897053659
UBPYOBYG,0.5486818202719704
K8RKMGVW,0.6810576414658986
HFTH3NC2,0.0739132066077643
759LCPDE,0.21971501167190297
DYKME2AY,0.5045898255775163
VZHURNZD,0.04102790874702138
EAJJBYHU,0.32772042786891864
T97TKZNT,0.40267034419066516
IXOEQ2YD,0.9768572320439877
BWKXTBCF,0.3421955530218885
DNKPRVB3,0.3382358913749184
JQCF2PXG,0.11302292473683755
GIABLCP4,0.09804132405105156
FDIC7S35,0.6483194922300219
5RTNFJEV,0.05012558396443136
OBZ4CU77,0.29172960073720355
XMVX6WEB,0.21293525097410035
MHARJGPA,0.08279079620842227
2QI5GPDU,0.5910115756201717
AE2NBAJ3,0.04152831163285572
MDLANJZG,0.050529877651729595
7TAP99MA,0.23285846107984073
A6AMKR2Z,0.2335652416099212
DX69CFXV,0.23492622391607212
HKCKEKV4,0.6221152372864495
CBNWXPJJ,0.3139401452957656
Z3SJXFCA,0.1423301913859523
RHTCABWR,0.8480007619237216
ILGMVREG,0.1340388205646664
BZK32SSP,0.10820240885561405
25RR4UGE,0.10263288085148381
9ZQFVNWY,0.36206287429458933
FFSTFCAA,0.11312912196545527
MBEDAX9Z,0.5480662146836869
IYERPTUY,0.1452052340307345
SBNMNBJE,0.04660459281981829
CPWDDHBP,0.46506803552412196
EN5EXSVB,0.04517590495881121
EFT7687S,0.24865861312734105
DUPIVFIW,0.11166545364668483
HTVBHNFH,0.10526520034222105
GFTV6AXH,0.10801333639821137
NTNK2ZYN,0.13388428292574514
NZ2MDLPM,0.4877240358768083
UU4ECFQ5,0.13783957408697306
FFWGNGVJ,0.08916030390477925
JDQIBLRI,0.09388787468724286
ZAWUVVWA,0.11952067595961799
FC24V4XD,0.40489284844206763
EKTZZYA2,0.4700264604747161
RVRMHDD8,0.08390748225824333
3RASGR5Y,0.2312209064669509
QRBESHHG,0.10012746241183575
MXYLFHSV,0.28106865186970525
TY85POPR,0.08750765445656333
BHXO9INE,0.10214281709722475
S2RKLYZH,0.4800116628650347
98GUQS9R,0.5739925020913682
6VD8FK4Y,0.09302313717676815
FMUHBZHQ,0.11318312110512421
IHQY3US8,0.3062353701412201
VDSNW6DR,0.3518327498589433
JF8E8TCY,0.21136319950259327
EKVBDN5B,0.21379403947519227
LJOYHFHT,0.1682902361906647
8WBDXKKG,0.4939856711630425
LNAASJ6O,0.12745870917761165
HGTW39J8,0.2655111657446973
AMYH3YSJ,0.15034737560316253
QZRPEWE6,0.10085418593397735
9RBSJHBJ,0.3438401940072952
EFZ3ADG9,0.0936619082466683
CMQX6K9J,0.22005047449303206
DBVXEJCR,0.11156858564971958
PLYKWBFR,0.10508167620174609
7QNURUDE,0.21750805907300844
M8TD2YPV,0.3930536037494628
JVJZVKUJ,0.4869015106727885
XVUVCSM8,0.5492758668471273
C9CMNJEH,0.24443444575205592
IQLV6HTY,0.13143686101680072
ELG7YZUM,0.09777648162433064
PU9KWVOH,0.6187970573639987
HAYJGRRV,0.09869676371235124
KBKUHSLA,0.31000811202653444
USL6KBDY,0.09664818622547076
ZGLCSKTI,0.23412454742119856
9JQWNRGA,0.14886409249791277
EBVUVT88,0.09772221572221097
9ZU5GNSK,0.24326405345936136
EC7NIRSV,0.10831830048196626
JJ23TDTX,0.3544807321677755
IZWY5RYD,0.12454121702150045
TSYCNH93,0.09801188318088216
QSY6Q77W,0.6431689321459839
TOBSGQ3J,0.2677866755004046
FKGE6YRE,0.5388005540865404
MGAYPPJE,0.09472453429417882
IJRFUH6V,0.49061820488777375
KX9Y3LCV,0.10618787248253735
2ZDDJYHE,0.5259746668811824
NBMLMYQE,0.17410550107399173
E8XWCECR,0.2618469659529032
5FP4HKBU,0.18276354444687354
FUKFFD3F,0.3606678187295173
8BDSMQUY,0.10047346462204433
39T7KUFC,0.23816053451254404
HZSPWI2U,0.5134822451372043
LEJJKOWC,0.09286617754228828
DR5F2HVS,0.2117264507838657
BJA5TRWJ,0.3268889134422956
NCVH9WFE,0.4699299546168616
ME3XYUC5,0.3317366406364192
VLCHSDHG,0.30029501549456955
59CV3HQQ,0.21421332258573472
JTAEBBQM,0.12644005767531943
OBHDYLE2,0.5349626349001281
EUEGA65T,0.09301852912295946
MO9XWHWE,0.159509241235711
K3JSVGHE,0.09519133949924147
JFHAQZQM,0.289732163676321
22IQJE4I,0.42612845323688125
F57YH86H,0.2056490438693665
BPNYWIPI,0.10402627187123287
FJB78783,0.3353316261242251
DIVE6ZUL,0.4016919740202825
YACVPC9M,0.735205416908631
A3FM9UVE,0.10280967499228529
9NE6ZC2Q,0.29838661487091384
4NHTDBJN,0.2836279882453459
3FH863BT,0.04152831163285572
3UBBVIGN,0.34971139839813326
NNP9TLV2,0.37937525457466514
SA7VUUTE,0.0766651185412503
ROG7ONJG,0.5379767229405549
ICEBXJHF,0.13024693321780703
HFTYHFAZ,0.3215569014918602
EC5IQBEK,0.10151209744249293
VQPXGNJV,0.07872926252376311
BNE8WOYV,0.2136063511059793
MKEXSYJN,0.15729775941725455
B2MY2KQE,0.17869582795503836
GZVND3WE,0.4523266445530817
JZ8ASRBZ,0.9252112877501044
UMQWVVHH,0.3846077831901558
MDGISGP7,0.08578379442513508
JMVHKVGP,0.10395888367030957
G5GPWASE,0.52255688668416
A9H3PMBD,0.12309562498610162
DKEMLQCU,0.20699214762057988
VVPNRFRF,0.5336389674971683
AVIBMJNL,0.2555647347411838
3FNEIWTQ,0.10086161754660511
WMQIVFIH,0.31985608602475823
GUSEEXX5,0.3814974379384598
HZBZ7QMH,0.09650084160216214
KMTZWEXS,0.05196337497563754
62AXBXBL,0.13657208521471098
FW6GESXM,0.17905834195017578
A67RATVB,0.10439755727036998
HUWJHKEG,0.09995096727371974
KCHF33KH,0.6280097408533943
CJUKTB4B,0.32501991325472196
FA8NWHGK,0.3310984530487697
6UZE4NSH,0.5666698494469176
4UUZBMXW,0.20420763519395957
QMRXRYDB,0.0697342646322126
M3A5BVAC,0.920778510618398
II63YKTB,0.2367045620916158
4OYB27TY,0.21793424227082003
IEN9X6H8,0.11373177475738022
U9VVATUM,0.6011367429235273
SFOYCMRR,0.5558163204406796
O7WYJHA5,0.4204979930513763
STEKRYHT,0.04977278064915538
QSX9J6OF,0.38763147174285906
EVT46GYN,0.06917046319702873
IQHUPR8Z,0.22843571764021317
98WUTF8M,0.052603990522230366
5JUSHPUM,0.09992038048276136
9FMK8FZU,0.10401978934728451
WPWW4JUN,0.5998386784967377
8QUXAAHS,0.14268794482618732
EU8RGIP7,0.26667401224315695
BFT7ZJQO,0.09197407088763251
4EQAO8W3,0.3277942541096767
F3RWQSVQ,0.3322635981880593
FUA3S84W,0.13446033116157327
G9WITTNH,0.20227377400331079
TE4CM6N8,0.9660705166004308
L93TY7Q6,0.058616848834704104
MK46HOFS,0.38566060282884024
NSUSAJ7C,0.06329955574193416
ZQXJP6PH,0.47191491474600245
YX6PNVKN,0.11199740176296002
7V7IJDSU,0.3617846932778406
BSDHE7F2,0.4281714933755724
DV5EXZEZ,0.3647860434443918
VDKS85PW,0.4506791870421534
4W48SFHV,0.5487381898227192
ANGVCUXZ,0.12721644993561945
IOST7D8C,0.7137362341649336
HAQAECZX,0.06333553974783045
GAB49KQU,0.22561933847576884
GEBCXWCU,0.37315450947814377
JPT2DAGQ,0.6108332768452699
RXYEGKFP,0.6262001881520056
4R6HCRNW,0.09333373351235828
MWRTSE9B,0.29239071015822216
JAC7FJCA,0.5516681961210285
5DCT43QX,0.051673519777292815
GFZMAKDD,0.1200900800657379
8WVWSZNF,0.23436656543565054
